obs,ANO,CMERLIBTEN,LLESPAOMT,LLEWOROMT,CUOTOMT,VISITSPALIBTEN,VISITWORLIBTEN,time,timesq,crisis,CMERLIBTEN_1,crisis79,crisis2008,crisis93,eventos92,mund82,CUOTOMT_1,crisis2001,ue,euro,precios,hotelsinenlace,dummyseriehotel,cemento,intereslp,ESTABTURQUIA,CAMASTURQUIA,PIBSPA05,PIBTUR05,PIBUK05,dev76,dev77,dev82,dev92,dev93,ENLVWOTENOMT,preciosturkey,tcnespdollar,tcnespa,tcneturkey,FDIoutespun,FDIinfespun,FDIinfturpun,FDIouturpun,tcnliturdollar,IDEsPIBESP,IDEsPIBTurkey,CAMASESPANA,PESPAOMT,interescp,cuotur,pa,Balcanes,pgg,sgg,oncem,transicion,paroesp,crisis_1,crisis79_3,crisis93_3,crisis2001_2,crisis2008_3,crisis79_1,crisis79_2,crisis93_1,crisis2001_1,crisis2008_1,crisis93_2,crisis2008_2,cambio89,IngresosturESP,IDEsPIBESP_1,IDEsPIBESP_2,IDEsPIBESP_3,turTUROMT,LLEGTURQUIAM,CUOTTUROMT,tceresp,tcertur,TCERCLUES,TCERCLUTUR,hotelenlace,PIBpcESP,PIBpcTUR,pc_CMERLIBTEN,pc_cuotur,l_CMERLIBTEN,ld_CMERLIBTEN,ld_precios,ld_cemento,ld_hotelsinenla,ld_ESTABTURQUIA,ld_CAMASTURQUIA,ld_PIBSPA05,ld_PIBTUR05,ld_PIBUK05,ld_tcnespa,ld_tcneturkey,ld_FDIoutespu,ld_FDIinfespu,ld_FDIinfturp,ld_FDIouturpu,ld_CAMASESPANA,ld_cuotur,ld_tceresp,ld_tcertur,ld_TCERCLUES,ld_TCERCLUTUR,ld_hotelenlace,ld_PIBpcESP,ld_PIBpcTUR,ld_FDIoutes_1,ld_FDIinfes_1,ld_FDIoutes_2,ld_TCERCLUE_1,ld_tcnespa_1,ld_precios_1,ld_FDIouturpu_1,ld_FDIinfturp_1,ld_FDIinfespu_2,ld_PIBUK05_1,ld_hotelenlace_,ld_hotelenlace_,ld_CMERLIBTEN_1,ld_FDIinfespu_3,ld_PIBpcESP_2,ld_FDIoutespu_3,ld_PIBpcESP_3,ld_PIBpcESP_1,ld_hotelenlace_,ld_CAMASESPANA_,ld_CAMASESPANA_,ld_CAMASESPANA_,ld_cemento_2,ld_cemento_3,IngresosTUR,ld_IngresosTUR,ld_IngresosturE,PIBGER05,IngresosESPdola,ld_IngresosESPd,ld_PIBGER05,l_cuotur,ITRESPpc,ITRTURpc,ld_ITRESPpc,ld_ITRTURpc,ld_PIBSPA05_1,ld_PIBGER05_1,ld_tceresp_1,earthq,earthq_1,l_PIBSPA05,l_PIBTUR05,l_PIBUK05,l_ITRESPpc,l_ITRTURpc,l_IngresosturESP,l_turTUROMT,l_LLEGTURQUIAM,l_CUOTTUROMT,l_tceresp,l_tcertur,l_TCERCLUES,l_TCERCLUTUR,l_ENLVWOTENOMT,l_preciosturkey,l_tcnespdollar,l_tcnespa,l_tcneturkey,l_FDIoutespun,l_FDIinfespun,l_FDIinfturpun,l_FDIouturpun,l_tcnliturdollar,l_IDEsPIBESP,l_IDEsPIBTurkey,l_LLESPAOMT,l_LLEWOROMT,l_CUOTOMT,l_VISITSPALIBTEN,l_VISITWORLIBTEN,l_precios,l_hotelsinenlace,l_cemento,l_intereslp,l_ESTABTURQUIA,l_CAMASTURQUIA,l_PIBpcESP,l_PIBpcTUR,l_CAMASESPANA,l_PIBGER05
1990,1990,10.6,34085,438093.612396348,7.78030061053776,48744.7,458229,21,441,0,11.9,0,0,1,0,0,7.93765844178179,0,1,0,58.3088,9436,0,28571611,14.68,1260,173227,768331,436221.3569,1305733,0,0,0,0,0,451899.393468345,0.1088024,0.61268716,111.6,38427.1,3348.596,13294.256,684,-16,0.00260864,2.551,0.337,929533,1102342,15.15,1.19458182020732,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,11289.33,2.092,1.922,1.476,4799,5398.308,1.09542797799533,105,79.6,93.3,105.5,20098.68,19693,7914,-1.17805958458256,-0.104798111773619,2.36085400111802,-0.115684398999462,0.065055443494079,0.0933330871768549,-0.0462839478486181,0.133985010232664,0.170407383736763,0.0371164926807524,0.0885172289859301,0.00776210280773927,0.0638219320707191,-0.26094538877889,0.820975285290203,0.455727479513482,0.0311829274366877,NA,0.0117781969785685,0.123774290819291,0.060862745403701,0.114334215809022,0.0990685734901699,0.229085339442961,-0.046283947848618,0.0356137593253839,0.0716227752625563,0.176737842628772,0.182760171405429,0.504756231248733,0.0813255814864254,0.0569898792478246,0.0657075493769561,4.33247188125208e-016,0.627478077052088,0.429178045279783,0.0225581632657434,-0.058366268976781,0.00114602247286553,-0.0571584138399486,0.281118237077241,0.047464243326852,0.680044606558068,0.0515303195406756,0.0452078700889696,0.0128872720306554,0.0117467421003913,0.0236517918027308,0.0377687831048271,0.113625000249405,0.103982350880727,2705,0.0566583757831562,-0.0241373692529248,2055810,18425.9288214886,0.125503325031605,0.0512162371940512,0.177796182890642,0.378008867045825,0.501082931911258,0.16901925272188,-0.138964053410828,0.0471419344113481,0.0382255348078804,0.0658889602354428,0,0,13.5519759088638,12.9859050928074,14.0822751268762,-0.972837625844492,-0.690983658839305,9.33161331083005,8.47616284185825,8.59384085011989,0.0911451343917993,4.65396035015752,4.37701409285034,4.5358201078533,4.65871095291612,13.0212148532173,-2.21822188598006,-0.48990081589251,4.71492104994721,10.5565182188328,8.11629643249267,9.4950873412237,6.52795791762255,NA,-5.94892626625008,0.936485439159674,-1.08767234862978,10.4366126837969,12.9901878934545,2.05159497633044,10.7943517525671,13.035124338138,4.06575302536186,9.15228744052757,17.1679241604366,2.68648602318637,7.13886699994552,12.0623581521065,9.8880185216322,8.97638862194537,13.742437588472,14.5361804888355
1991,1991,10.8,34181,436717.536118591,7.82679814137762,50023.1,463951,22,484,0,10.6,0,0,1,0,0,7.78030061053776,0,1,0,61.76897,9603,0,28797252,12.36,1404,200678,787893,440263.0184,1282515,0,0,0,0,0,457542.354366555,0.1805886,0.62464682,112.9,25429.9,4133.255,11624.29,810,27,0.00417182,2.074,0.398,972292,972808,13.23,1.20598605732124,0,1,1,0,0,0,16.1,0,0,0,0,0,0,0,1,0,0,0,0,1,11967.02,2.551,2.092,1.922,5158,5517.897,1.18108378377536,106.2,80.9,97.2,145.2,20454.39,20159,7854,-0.890988034465062,-0.155422997904703,2.37954613413017,0.0186921330121526,0.0576481094457068,0.00786636345043507,0.0175433881104079,0.108213584640233,0.147098760326801,0.0251416639543139,0.00922250358517106,-0.0179415750111502,0.0115814212084062,-0.412837292787674,0.210524078639859,-0.134235187902129,0.169076330043934,NA,0.0449738613787025,0.00950135425402233,0.0113637586503149,0.016199731214109,0.040950603613095,0.319401149474574,0.0175433881104077,0.0233875961482268,-0.00761038680741391,0.820975285290203,0.455727479513482,0.176737842628772,0.0990685734901699,0.0638219320707191,0.065055443494079,NA,0.0311829274366877,0.182760171405429,0.00776210280773927,-0.046283947848618,-0.058366268976781,-0.115684398999462,0.429178045279783,0.0452078700889696,0.504756231248733,0.047464243326852,0.0356137593253839,0.00114602247286553,0.0117781969785685,0.0117467421003913,0.0236517918027308,0.138023847083359,0.113625000249405,2654,-0.0190339763884291,0.0582965010047101,2160826,19158.0579886727,0.0389645620803343,0.0498206251331403,0.187297537144665,0.382984221063323,0.480980344504437,0.0130761369262427,-0.0409452146881581,0.0371164926807524,0.0512162371940512,0.060862745403701,0,0,13.5771175728181,12.9951275963926,14.0643335518651,-0.95976148891825,-0.731928873527463,9.38990981183476,8.54830418644129,8.61575208841962,0.166432477777093,4.66532410880784,4.39321382406445,4.57677071146639,4.9781121023907,13.033624737263,-1.71153376291518,-0.470568876968134,4.72650247115562,10.1436809260451,8.32682051113253,9.36085215332157,6.69703424766648,3.29583686600433,-5.47940288754906,0.729479109807336,-0.921303273697699,10.439425213117,12.9870418946523,2.05755350445278,10.8202401777211,13.0475342221837,4.12340113480757,9.16983082863797,17.175790523887,2.51446545202954,7.24708058458576,12.2094569124333,9.91140611778042,8.96877823513796,13.7874114498507,14.5860011139687
1992,1992,10.3,36492,476141.107111619,7.66411457758159,51630.6,503356,23,529,0,10.8,0,0,1,1,0,7.82679814137762,0,1,0,65.42849,9792,0,26051200,11.7,1498,219940,795214,466609.602,1293514,0,0,0,1,0,496403.04541758,0.3071381,0.61543149,111.7,15175.9,2453.648,14949.532,844,65,0.00687242,2.44,0.394,1003199,998816,13.34,1.42547392996904,0,1,0,0,0,0,18.1,0,0,0,0,0,0,0,1,0,0,1,0,1,13613.53,2.074,2.551,2.092,6549,7076.096,1.37543259806483,105.7,77.7,98.5,146.51,20856.96,20299,8188,-1.30391648434757,0.00203575149809354,2.33214389523559,-0.0474022388945841,0.0575566557090409,-0.100216133525254,0.0194901761141349,0.0648055794914082,0.0916531484316062,0.00924896698520403,0.0581206206192439,0.00853955203205747,-0.0106857650804614,-0.516217003803552,-0.521489335432876,0.251583120659445,0.041118246929473,0.878550403891308,0.0312930021993849,0.167206803717085,-0.00471921593164665,-0.0403585666908446,0.0132858367116497,0.00898158312252633,0.0194901761141349,0.00692078495234359,0.0416467116432252,0.210524078639859,-0.134235187902129,0.820975285290203,0.040950603613095,0.0115814212084062,0.0576481094457068,NA,0.169076330043934,0.455727479513482,-0.0179415750111502,0.0175433881104077,-0.046283947848618,0.0186921330121526,0.182760171405429,0.0356137593253839,0.176737842628772,0.0452078700889696,0.0233875961482268,-0.058366268976781,0.0449738613787025,0.0117781969785685,0.0117467421003913,0.0933330871768549,0.138023847083359,3639,0.315640982720008,0.128909618292342,2202138,22120.3013189982,0.143772388756791,0.0189381506321116,0.354504340861749,0.428433938768834,0.514266623855866,0.11214276752127,0.0669154489649798,0.0251416639543139,0.0498206251331403,0.0113637586503149,0,0,13.5863665398033,13.0532482170118,14.0728731038972,-0.84761872139698,-0.665013424562484,9.5188194301271,8.78706764521805,8.86447762217464,0.318768298411479,4.66060489287619,4.3528552573736,4.59005654817804,4.98709368551322,13.115143467301,-1.18045779540778,-0.485431647432583,4.71581670607516,9.62746392224153,7.80533117569966,9.61243527398102,6.73815249459596,4.17438726989564,-4.98023897858921,0.89199803930511,-0.931404369684203,10.5048483374654,13.0734695327947,2.03654899065879,10.8518697989567,13.1290529522216,4.18095779051661,9.18932100475211,17.0755743903618,2.45958884180371,7.31188616407716,12.3011100608649,9.91832690273277,9.01042494678118,13.8187044520501,14.6049392646008
1993,1993,10.4,37268,490692.062321851,7.5949873376096,53844.6,519045,24,576,0,10.3,0,0,1,0,0,7.66411457758159,0,1,0,68.41797,9734,0,22741027,10.21,1581,235238,787012,504134.4406,1333497,0,0,0,0,1,511875.330201225,0.5101374,0.76474471,99.8,10627.9,3173.154,9570.2529,636,14,0.01098463,1.877,0.262,1009241,1009241,11.69,1.2699650904146,0,1,0,0,0,0,22.4,0,0,1,0,0,0,0,1,0,0,1,0,1,14872.04,2.44,2.074,2.551,5904,6500.638,1.20319859507479,94.2,83.3,89.2,135.3,20733.42,20045,8705,-1.11684493423007,-0.21550221130135,2.34180580614733,0.00966191091173687,0.0446777189054659,-0.135893182386054,-0.00594081435870706,0.0539266731323077,0.0672429857173761,-0.0103677647436674,0.0773500416931913,0.0304422689857354,-0.112648522757737,-0.35622602451411,0.257150149215707,-0.446020363550897,-0.282953931255835,-1.53532994028038,0.00600466911233175,-0.115514928631567,-0.115184711293875,0.0695932917991954,-0.0991755085920795,-0.0795991503364789,-0.00594081435870711,-0.0125918776561604,0.0612279054211093,-0.521489335432876,0.251583120659445,0.210524078639859,0.0132858367116497,-0.0106857650804614,0.0575566557090409,0.878550403891308,0.041118246929473,-0.134235187902129,0.00853955203205747,0.0194901761141349,0.0175433881104077,-0.0474022388945841,0.455727479513482,0.0233875961482268,0.820975285290203,0.0356137593253839,0.00692078495234359,-0.046283947848618,0.0312930021993849,0.0449738613787025,0.0117781969785685,0.00786636345043507,0.0933330871768549,3959,0.0842825494939703,0.088418788888637,2180071,19447.0648904521,-0.128799645275665,-0.0100712615585294,0.238989412230182,0.361170198876993,0.609017145701699,-0.170787245323774,0.169104566755506,0.00924896698520403,0.0189381506321116,-0.00471921593164665,0,0,13.5759987750597,13.130598258705,14.1033153728829,-1.01840596672075,-0.495908857806978,9.60723821901574,8.68338536628031,8.77965560491311,0.184983506555497,4.54542018158232,4.4224485491728,4.49088103958596,4.90749453517674,13.145836378671,-0.673075177783892,-0.268213213268282,4.60316818331742,9.27123789772742,8.06248132491536,9.16641491043012,6.45519856334012,2.63905732961526,-4.51125825600686,0.629674757604372,-1.33941077522104,10.5258903285703,13.1035720457129,2.0274884688455,10.8938573990048,13.1597458635917,4.22563550942208,9.1833801903934,16.9396812079757,2.32336763217657,7.36581283720947,12.3683530465823,9.90573502507661,9.07165285220229,13.8247091211624,14.5948680030423
1994,1994,9.9,43232,512469.813346234,8.43600908270311,54377.7,550471,25,625,0,10.4,0,0,0,0,0,7.5949873376096,0,1,0,71.64621,10063,0,24037777,10,1729,265136,805768,476630.5652,1394524,0,0,0,0,0,542867.236735155,1.046879,0.80511879,95.1,4310.1,4110.905,9276.0278,608,49,0.02960868,1.8,0.346,1053355,1132350,8.01,1.22877520480285,0,1,0,0,0,0,23.9,0,0,1,0,0,0,0,1,0,0,1,0,1,17281.5,1.877,2.44,2.074,6034,6670.618,1.17743520551977,89.9,61.2,84.2,97.5,21434.19,20486,8100,-1.52977338411258,-0.318721220158103,2.29253475714054,-0.0492710490067827,0.0461047474307273,0.0554559844979776,0.0332404195399334,0.0894856484738189,0.119645134287274,0.0235523638038117,-0.056101285347908,0.0447483234883945,-0.0482392137660739,-0.902521513042639,0.258917152982838,-0.0312262150777305,-0.0450236813739549,1.25276296849537,0.0427817451412654,-0.0329715074055951,-0.0467222401047424,-0.308301359654517,-0.0576861183376822,-0.327642157172941,0.0332404195399334,0.021761979919873,-0.0720335115417594,0.257150149215707,-0.446020363550897,-0.521489335432876,-0.0991755085920795,-0.112648522757737,0.0446777189054659,-1.53532994028038,-0.282953931255835,0.251583120659445,0.0304422689857354,-0.00594081435870711,0.0194901761141349,0.00966191091173687,-0.134235187902129,0.00692078495234359,0.210524078639859,0.0233875961482268,-0.0125918776561604,0.0175433881104077,0.00600466911233175,0.0312930021993849,0.0449738613787025,-0.100216133525254,0.00786636345043507,4321,0.0874953888258023,0.15015362513048,2233957,21464.5344446625,0.0987058590950571,0.0244170073981032,0.206017904824587,0.394730458343448,0.647766069050874,0.0888538357692078,0.0616832054481649,-0.0103677647436674,-0.0100712615585294,-0.115184711293875,0,0,13.5995511388635,13.0744969733571,14.1480636963713,-0.929552130951546,-0.434225652358813,9.75739184414622,8.70516541971901,8.80546778829075,0.163338518234953,4.49869794147758,4.11414718951828,4.43319492124828,4.5798523780038,13.2046200694542,0.0458133569195169,-0.216765447232858,4.55492896955134,8.36871638468478,8.3213984778982,9.13518869535239,6.41017488196617,3.89182029811063,-3.51968771739628,0.587786664902119,-1.06131650392441,10.6743362407599,13.1469970874721,2.13250933927587,10.9037094223306,13.2185295543749,4.27174025685281,9.21662060993333,16.9951371924737,2.30258509299405,7.45529848568329,12.4879981808696,9.92749700499648,8.99961934066053,13.8674908663037,14.6192850104404
1995,1995,10.3,34920,533059.371248476,6.55086504120808,58350,565495,26,676,0,9.9,0,0,0,0,0,8.43600908270311,0,1,0,74.99481,10002,0,25458317,11.27,1793,280463,827987,510906.1109,1438862,0,0,0,0,0,557683.707293475,1.979787,0.74937582,95.4,2484.1,4669.79,8070.4376,885,113,0.04584506,1.352,0.388,1050074,1074017,9.36,1.38553195995267,0,1,0,0,0,0,22.7,0,0,1,0,0,0,0,0,0,0,1,0,1,18997.99,1.8,1.877,2.44,7083,7726.886,1.3287450483069,91.3,66.4,85.4,82.2,21304.26,21021,8549,-1.04270183399508,-0.223993588253287,2.33214389523559,0.0396091380950457,0.045678654289074,0.0574158527428017,-0.00608025795448365,0.0363469879218425,0.0561989070664004,0.0272015938975801,0.0694441429393796,0.0312993849690209,0.00314960890289646,-0.551050684792778,0.127470903873573,-0.139225710031904,0.375412763041762,0.835567520601714,-0.00311967046283349,0.120066247680761,0.0154528461233484,0.0815498669641081,0.0141511795462432,-0.170697075941667,-0.00608025795448367,0.0257802120421631,0.053950255365704,0.258917152982838,-0.0312262150777305,0.257150149215707,-0.0576861183376822,-0.0482392137660739,0.0461047474307273,1.25276296849537,-0.0450236813739549,-0.446020363550897,0.0447483234883945,0.0332404195399334,-0.00594081435870711,-0.0492710490067827,0.251583120659445,-0.0125918776561604,-0.521489335432876,0.00692078495234359,0.021761979919873,0.0194901761141349,0.0427817451412654,0.00600466911233175,0.0312930021993849,-0.135893182386054,-0.100216133525254,4957,0.137313862088641,0.0946966189325735,2271420,25351.7520754806,0.166445830655469,0.0166307341027583,0.326084152505348,0.434477327771733,0.641526224147736,0.0959406152713886,-0.00967956398347658,0.0235523638038117,0.0244170073981032,-0.0467222401047424,0,0,13.6267527327611,13.1439411162965,14.1793630813403,-0.833611515680157,-0.44390521634229,9.85208846307879,8.86545282575362,8.95246121436286,0.284234924087131,4.51415078760092,4.19569705648239,4.44734610079452,4.40915530206213,13.2315472478456,0.682989263162181,-0.288514658955753,4.55807857845424,7.81766569989201,8.44886938177177,8.99596298532049,6.78558764500793,4.72738781871234,-3.08248782872336,0.301584977620772,-0.946749939358864,10.4608150099535,13.1863880876546,1.87959710828705,10.9742146377147,13.2454567327662,4.31741891114188,9.21054035197885,17.0525530452165,2.42214432805168,7.49164547360513,12.544197087936,9.95327721703864,9.05356959602623,13.8643711958409,14.6359157445431
1996,1996,9.6,36221,566902.04333402,6.38928725445755,57271,596524,27,729,0,10.3,0,0,0,0,0,6.55086504120808,0,1,0,77.66376,9482,0,24726943,8.74,1866,301524,847999,546696.7159,1483662,0,0,0,0,0,588284.09766582,3.571775,0.76142751,96.3,1456.9,7078.557,9647.2853,722,110,0.08140489,1.549,0.295,1025208,1087529,7.5,1.46427296508248,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,1,20972.31,1.352,1.8,1.877,7966,8614.085,1.40518103500756,92.8,67.1,87.6,80.5,20196.66,21479,9010,-1.65563028387759,-0.20728170636848,2.26176309847379,-0.0703807967617995,0.0349698281626784,-0.0291490284023508,-0.0533898085167846,0.0399069078021565,0.0724078060353802,0.0238820027670106,0.0677083614348511,0.0306608326240368,0.00938974034983898,-0.533599530232055,0.415955970583866,0.178468853373583,-0.203562506115104,-0.026907452919924,-0.023965119043802,0.055274697212911,0.016295852191232,0.0104869874952479,0.0254348971478216,-0.0208981176376165,-0.0533898085167847,0.0215537755656191,0.0525207545761508,0.127470903873573,-0.139225710031904,0.258917152982838,0.0141511795462432,0.00314960890289646,0.045678654289074,0.835567520601714,0.375412763041762,-0.0312262150777305,0.0312993849690209,-0.00608025795448367,0.0332404195399334,0.0396091380950457,-0.446020363550897,0.021761979919873,0.257150149215707,-0.0125918776561604,0.0257802120421631,-0.00594081435870711,-0.00311967046283349,0.0427817451412654,0.00600466911233175,0.0554559844979776,-0.135893182386054,5650,0.130854826119913,0.0988698121179645,2289382,27543.4098775864,0.0829154580369913,0.00787672557047792,0.381358849718259,0.480931184676125,0.655902513151426,0.10158042936729,0.0221621072601036,0.0272015938975801,0.0166307341027583,0.0154528461233484,0,0,13.6506347355281,13.2116494777313,14.2100239139643,-0.732031086312867,-0.421743109082186,9.95095827519676,8.98293776374159,9.06115393322267,0.340166145024382,4.53044663979215,4.20618404397764,4.47278099794235,4.38825718442452,13.2849652694925,1.27306267110869,-0.272560304874779,4.56746831880408,7.28406616965995,8.86482535235564,9.17443183869407,6.58202513889283,4.70048036579242,-2.50831993406792,0.437609561434732,-1.22077992264232,10.4973943401121,13.2479418047053,1.85462272139484,10.9555496663844,13.2988747544131,4.35238873930456,9.15715054346206,17.0234040168142,2.16791018966744,7.53155238140729,12.6166048939714,9.97483099260426,9.10609035060238,13.8404060767971,14.6437924701136
1997,1997,10.2,39552.72,592646.922127816,6.67390962868608,62415,610763,28,784,0,9.6,0,0,0,0,0,6.38928725445755,0,1,0,79.19457,7520,0,26794598,6.4,1933,313298,880806,587856.4234,1540935,0,0,0,0,0,602326.411582215,6.631693,0.87995528,92.1,858.2,14426.5954,8936.944977,805,251,0.151865,1.56,0.315,972721,1102424,5.37,1.60859690255796,0,0,0,0,0,0,20.6,0,0,0,0,0,0,0,0,0,0,0,0,1,23667.83,1.549,1.352,1.8,9040,9689.004,1.52536015331745,88.1,71.5,85.4,84,16017.6,22251,9545,-0.968558733760096,-0.124986892138004,2.32238772029023,0.0606246218164347,0.0195189965593754,0.080306841185345,-0.231829126518178,0.0352760978010418,0.0383051992907144,0.0379579408284449,0.0725885414419953,0.0378760190459568,-0.0445933755428189,-0.529228997102526,0.712003332558352,-0.0764827540956453,0.108817138525737,0.824972573339367,-0.0525534987822095,0.0940034602162825,-0.0519741068500209,0.0635134057223255,-0.0254348971478214,0.0425596144187957,-0.231829126518178,0.0353112378004046,0.057682385557464,0.415955970583866,0.178468853373583,0.127470903873573,0.0254348971478216,0.00938974034983898,0.0349698281626784,-0.026907452919924,-0.203562506115104,-0.139225710031904,0.0306608326240368,-0.0533898085167847,-0.00608025795448367,-0.0703807967617995,-0.0312262150777305,0.0257802120421631,0.258917152982838,0.021761979919873,0.0215537755656191,0.0332404195399334,-0.023965119043802,-0.00311967046283349,0.0427817451412654,0.0574158527428017,0.0554559844979776,7008,0.21539680847574,0.120913745880101,2329155,26896.6282013786,-0.0237623680116883,0.0172236287066934,0.475362309934542,0.430932118903767,0.723294159028111,-0.109773611712438,0.0978038284741923,0.0238820027670106,0.00787672557047792,0.016295852191232,0,0,13.6885926763565,13.2842380191733,14.2478999330103,-0.841804698025304,-0.323939280607994,10.0718720210769,9.10941445338622,9.17874691322422,0.422230548286352,4.47847253294213,4.26969744969996,4.44734610079452,4.43081679884331,13.3085547892778,1.89186012604984,-0.127884190982991,4.52287494326126,6.75483717255742,9.57682868491399,9.09794908459842,6.69084227741856,5.52545293913178,-1.88476331067651,0.444685821261446,-1.1551826401565,10.5853897445352,13.292354091088,1.8982058394353,11.0415609100852,13.3224642741984,4.37190773586393,8.92532141694389,17.1037108579995,1.85629799036563,7.56682847920833,12.6549100932621,10.0101422304047,9.16377273615985,13.7878525780148,14.6610160988203
1998,1998,10.8,41892.264,609268.051012685,6.87583468891393,67762,625236,29,841,0,10.2,0,0,0,0,0,6.67390962868608,0,1,0,80.64726,7539,0,30990099,4.83,1954,314215,920162,606032.1409,1595093,0,0,0,0,0,616599.49321098,12.24485,0.89778564,94.2,522.6,20242.22449,14173.28932,940,367,0.26072425,2.358,0.349,979325,1121217,4.24,1.58169072588954,0,0,0,0,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,0,1,26806.4,1.56,1.549,1.352,8960,9752.697,1.47061707652441,89.5,78.8,87.7,90.8,16058.07,23164,9702,-0.2814871836426,-0.213922192051427,2.37954613413017,0.0571584138399487,0.0181770941685942,0.145467466338209,0.00252340926781655,0.0108053533943968,0.00292265069486272,0.0437123441237493,0.0304502822604436,0.0345426667010164,0.0225452383210561,-0.496020819470912,0.338697338080643,0.461165353822347,0.155037597845486,0.379908908922787,0.00676625980688025,-0.0168679553458882,0.0157660923386758,0.0972155471638714,0.0265757985836129,0.0778424867639342,0.00252340926781655,0.0402123979410122,0.0163145926453132,0.712003332558352,-0.0764827540956453,0.415955970583866,-0.0254348971478214,-0.0445933755428189,0.0195189965593754,0.824972573339367,0.108817138525737,0.178468853373583,0.0378760190459568,-0.231829126518178,-0.0533898085167847,0.0606246218164347,-0.139225710031904,0.0215537755656191,0.127470903873573,0.0257802120421631,0.0353112378004046,-0.00608025795448367,-0.0525534987822095,-0.023965119043802,-0.00311967046283349,-0.0291490284023508,0.0574158527428017,7177,0.0238291148138448,0.124523922882634,2372521,29858.3523790824,0.104463679315462,0.0184475620293032,0.458494354588653,0.44063564208675,0.735899003116779,0.0222677445716574,0.0172768869125394,0.0379579408284449,0.0172236287066934,-0.0519741068500209,1,0,13.7323050204803,13.3146883014338,14.2824425997113,-0.819536953453647,-0.306662393695455,10.1963959439595,9.10052550596898,9.18529914112553,0.38568209265627,4.49423862528081,4.36691299686383,4.47392189937814,4.50865928560725,13.331974972525,2.50510544043118,-0.107823947415819,4.54542018158232,6.25881635308651,9.91552602299463,9.55911443842077,6.84587987526405,5.90536184805457,-1.34429194357311,0.857813802115179,-1.05268335677971,10.6428564587924,13.3200135993008,1.92801304547969,11.123756844829,13.3458844574456,4.39008483003253,8.9278448262117,17.2491783243377,1.57484646766448,7.57763383260273,12.6578327439569,10.0503546283457,9.18008732880516,13.7946188378217,14.6794636608496
1999,1999,11,45440.366,633039.67608926,7.17812290703763,72060,652200,30,900,0,10.8,0,0,0,0,0,6.87583468891393,0,1,0,82.5105,16229,1,34626973,4.73,1907,319313,963832,585637.0748,1645605,0,0,0,0,0,643191.034221,20.18777,0.9385629,94.4,354.9,44382.2741,18743.38521,783,645,0.41878292,3.033,0.313,1299021,1282013,2.96,1.16408416809917,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,1,30481.69,2.358,1.56,1.549,6893,7487.285,1.08887329820826,89.6,82.8,88.5,118.8,16229,24193,9242,0.0055843664748938,-0.693557873086801,2.39789527279837,0.0183491386681966,0.0228407279368938,0.110965178460101,0.76671021810418,-0.0243472270023094,0.0160943479791563,0.0463672640660522,-0.0342327510162323,0.0311760560103993,0.00212089156913799,-0.386980293434061,0.785069413729398,0.279481741933177,-0.182747179273247,0.563888468741202,0.282502623982097,-0.306559698530055,0.00111669470007476,0.0495150645273803,0.00908065263574604,0.268782121321297,0.0105882383828463,0.0434639857581067,-0.0485737373749504,0.338697338080643,0.461165353822347,0.712003332558352,0.0265757985836129,0.0225452383210561,0.0181770941685942,0.379908908922787,0.155037597845486,-0.0764827540956453,0.0345426667010164,0.00252340926781655,-0.231829126518178,0.0571584138399487,0.178468853373583,0.0353112378004046,0.415955970583866,0.0215537755656191,0.0402123979410122,-0.0533898085167847,0.00676625980688025,-0.0525534987822095,-0.023965119043802,0.080306841185345,-0.0291490284023508,5193,-0.323569903585753,0.128485510498233,2416912,32476.9815640486,0.0840669664404849,0.0185375894020048,0.151934656058598,0.450693610380913,0.693575842244552,0.0225694269673574,-0.0592322899474545,0.0437123441237493,0.0184475620293032,0.0157660923386758,0,1,13.7786722845463,13.2804555504175,14.3136186557217,-0.79696752648629,-0.365894683642909,10.3248814544577,8.83826168288565,8.92096152748723,0.085143490265796,4.49535531998088,4.41642806139121,4.48300255201388,4.77744140692854,13.3741970574167,3.00507697550644,-0.0634054033580699,4.54754107315146,5.87183605965245,10.700595436724,9.83859618035395,6.6631326959908,6.46925031679577,-0.870402584007479,1.10955222870644,-1.16155208844198,10.7241561079401,13.3582883786079,1.9710379153202,11.1852543843021,13.3881065423374,4.41292555796942,9.69455504431588,17.3601435027978,1.55392520250384,7.55328660560042,12.6739270919361,10.0938186141038,9.13151359143021,14.0771214618038,14.6980012502516
